id_pagamento,id_fatura,data_pagamento,valor_pago,metodo_pagamento
1959,2145,2023-05-18,2064.08,PIX
1960,2769,2023-04-22,6645.41,Cartão de Crédito
1961,2081,2023-03-14,1058.45,PIX
1962,5677,2024-12-13,7425.82,Boleto
1963,5596,2023-10-17,1346.48,PIX
1964,5320,2023-12-30,9549.76,Cartão de Crédito
1965,6667,2023-11-02,1015.09,PIX
1966,2218,2023-05-06,8723.75,PIX
1967,3412,2024-01-16,4571.03,Transferência
1968,89,2023-05-29,4587.87,Boleto
1969,2137,2023-12-19,523.67,Boleto
1970,2594,2023-08-25,3116.79,Transferência
1971,6167,2024-09-24,2430.55,Boleto
1972,1724,2024-05-11,8060.74,Boleto
1973,6726,2025-02-21,9271.44,Transferência
1974,6188,2024-01-09,1918.11,PIX
1975,1425,2024-11-25,552.68,Transferência
1976,3807,2024-09-14,8202.92,Boleto
1977,5151,2023-04-14,9959.01,Boleto
1978,5727,2023-10-27,3224.94,Cartão de Crédito
1979,5832,2023-04-21,1894.83,Transferência
1980,298,2024-07-24,935.46,Cartão de Crédito
1981,4606,2023-10-05,8835.49,Cartão de Crédito
1982,229,2023-09-15,8710.54,Transferência
1983,4442,2024-01-08,9600.47,PIX
1984,568,2023-08-09,5784.42,Boleto
1985,5606,2024-09-25,7499.02,Boleto
1986,5995,2025-02-23,3429.99,Transferência
1987,1357,2024-12-29,7796.6,Transferência
1988,724,2024-02-26,2371.33,Cartão de Crédito
1989,5519,2024-04-15,1235.68,Boleto
1990,2837,2023-07-31,7664.98,Transferência
1991,2890,2025-02-18,5098.08,Transferência
1992,6547,2023-06-18,5719.71,Boleto
1993,5592,2024-11-02,4985.17,Transferência
1994,3114,2025-01-22,6460.85,Cartão de Crédito
1995,2179,2025-02-16,2406.91,Cartão de Crédito
1996,3344,2024-07-16,5865.09,Transferência
1997,3900,2024-11-22,8352.03,Transferência
1998,3401,2023-06-28,9546.02,Cartão de Crédito
1999,2060,2023-09-20,7941.98,Cartão de Crédito
2000,578,2023-03-30,7172.67,Transferência
2001,4499,2024-01-23,9218.18,Cartão de Crédito
2002,1930,2023-03-28,9977.24,Transferência
2003,1304,2024-03-16,2420.76,Transferência
2004,6326,2023-09-09,8002.07,PIX
2005,3115,2023-05-23,1535.64,PIX
2006,1268,2023-08-22,8989.17,PIX
2007,2329,2024-05-21,2027.79,Cartão de Crédito
2008,3364,2024-07-21,3201.85,PIX
2009,3333,2024-07-19,1470.37,PIX
2010,3339,2023-04-04,5329.95,PIX
2011,1545,2023-04-03,7881.36,PIX
2012,1958,2023-09-25,2893.17,PIX
2013,439,2024-08-23,3721.86,Transferência
2014,1915,2025-02-21,8760.8,PIX
2015,5137,2023-11-24,7094.87,Cartão de Crédito
2016,6968,2024-06-12,6002.96,Boleto
2017,3144,2023-07-01,3861.7,Boleto
2018,2127,2024-07-20,8494.21,PIX
2019,6417,2024-06-06,8151.99,Cartão de Crédito
2020,3927,2024-02-13,1882.28,PIX
2021,4991,2025-02-25,1958.08,PIX
2022,3252,2025-01-30,5666.02,PIX
2023,5386,2024-12-23,7762.9,Transferência
2024,5603,2024-03-22,4075.4,Cartão de Crédito
2025,3912,2023-04-02,2346.21,Boleto
2026,6004,2024-07-20,3048.4,Boleto
2027,3367,2024-09-01,1511.92,Cartão de Crédito
2028,6833,2023-08-03,7846.5,PIX
2029,6965,2023-05-17,1980.99,Transferência
2030,3101,2023-09-27,2440.69,PIX
2031,3840,2024-08-28,3719.42,PIX
2032,4602,2024-10-10,2170.66,Transferência
2033,644,2024-03-29,2508.55,Transferência
2034,5123,2023-06-29,5165.51,Transferência
2035,898,2023-08-30,9460.07,PIX
2036,4368,2024-12-15,8752.45,PIX
2037,5203,2023-08-02,7108.8,PIX
2038,6188,2025-02-10,5917.32,PIX
2039,3809,2024-08-01,6655.65,Transferência
2040,1919,2023-05-19,1048.3,Transferência
2041,6442,2024-07-18,5947.77,Transferência
2042,548,2024-05-29,2145.79,Boleto
2043,1958,2024-11-13,6837.21,Cartão de Crédito
2044,2877,2023-03-06,7971.55,Cartão de Crédito
2045,6235,2023-07-30,9742.58,Transferência
2046,5842,2025-01-03,4272.74,Transferência
2047,1605,2023-09-15,8415.98,Boleto
2048,1097,2023-09-05,5860.77,Transferência
2049,4167,2023-10-03,1379.89,Transferência
2050,788,2023-06-11,6453.97,Cartão de Crédito
2051,5516,2023-09-30,7361.03,Cartão de Crédito
2052,3388,2024-03-22,7257.24,Cartão de Crédito
2053,6299,2023-08-05,8097.54,Cartão de Crédito
2054,815,2023-08-02,1267.46,Boleto
2055,59,2024-05-13,7911.72,Boleto
2056,5070,2024-06-10,3212.38,PIX
2057,2033,2023-04-14,2132.72,Boleto
2058,850,2024-05-23,3169.2,PIX
2059,2279,2023-05-24,3079.97,Boleto
2060,2514,2023-03-14,9873.87,Cartão de Crédito
2061,3309,2024-10-22,3697.53,Cartão de Crédito
2062,3184,2025-02-02,7062.67,Boleto
2063,1827,2023-03-15,7967.1,Transferência
2064,3191,2023-11-06,9396.18,Transferência
2065,3530,2025-01-11,355.96,PIX
2066,847,2024-10-25,518.95,Transferência
2067,767,2024-07-29,9481.25,Boleto
2068,6889,2024-10-22,92.64,Transferência
2069,2158,2023-12-14,9981.51,Transferência
2070,5907,2025-02-11,985.64,Transferência
2071,2005,2024-05-02,3710.33,Cartão de Crédito
2072,6626,2024-07-12,2986.37,Cartão de Crédito
2073,4140,2023-07-22,8877.09,PIX
2074,4564,2024-07-04,1172.04,Cartão de Crédito
2075,5499,2025-02-02,1326.96,PIX
2076,6691,2024-03-26,5228.86,Transferência
2077,4651,2023-10-05,9898.37,Cartão de Crédito
2078,5258,2023-12-15,5126.33,Boleto
2079,945,2023-08-11,7381.71,Boleto
2080,2867,2024-09-05,8981.59,Boleto
2081,6420,2023-04-29,1270.68,Transferência
2082,4352,2024-09-25,3356.54,Boleto
2083,5013,2024-06-06,2203.27,Boleto
2084,773,2024-04-20,3036.58,Cartão de Crédito
2085,864,2023-04-14,9133.13,Transferência
2086,6681,2024-06-29,6198.45,Transferência
2087,3890,2024-09-25,4496.9,Cartão de Crédito
2088,6180,2024-08-04,5826.66,Cartão de Crédito
2089,4749,2024-02-09,8091.36,Cartão de Crédito
2090,3156,2024-03-16,9100.1,Cartão de Crédito
2091,6127,2023-07-15,9255.73,Cartão de Crédito
2092,294,2024-12-08,4257.92,Transferência
2093,310,2024-05-04,931.72,Boleto
2094,6782,2024-11-27,1065.11,PIX
2095,4182,2023-06-17,9111.26,Boleto
2096,2070,2024-09-20,3439.71,Cartão de Crédito
2097,6274,2024-07-15,8480.82,Cartão de Crédito
2098,5325,2023-10-08,4158.43,Transferência
2099,524,2024-05-15,6194.04,Transferência
2100,6297,2024-05-04,8167.11,Transferência
2101,200,2025-01-02,9654.38,Boleto
2102,854,2023-11-26,8015.01,Boleto
2103,2729,2023-10-09,3190.82,Transferência
2104,5901,2025-02-08,9180.34,Cartão de Crédito
2105,2281,2023-12-08,2299.19,Boleto
2106,2076,2024-06-12,7160.16,Boleto
2107,1763,2024-04-14,8023.47,Transferência
2108,4848,2024-05-16,3471.96,Cartão de Crédito
2109,2235,2024-06-18,5852.93,Boleto
2110,4064,2023-02-28,6200.48,Transferência
2111,5271,2024-01-26,655.48,Transferência
2112,4701,2023-09-28,6285.41,Boleto
2113,6510,2024-02-28,9854.1,Cartão de Crédito
2114,2286,2024-04-11,2482.9,Cartão de Crédito
2115,1623,2024-08-15,9295.72,PIX
2116,995,2024-08-15,4522.92,Transferência
2117,252,2024-11-26,553.57,Cartão de Crédito
2118,3575,2024-09-12,402.22,Boleto
2119,1765,2024-03-07,7470.28,Transferência
2120,6753,2024-08-28,1747.84,Boleto
2121,2587,2024-07-14,4056.21,Boleto
2122,796,2024-01-04,5497.18,Cartão de Crédito
2123,4764,2024-12-11,876.72,Cartão de Crédito
2124,81,2023-03-26,9798.23,PIX
2125,1951,2023-08-30,3874.57,Transferência
2126,3243,2023-12-04,8608.12,PIX
2127,2258,2025-01-29,2524.85,Boleto
2128,6185,2023-11-15,1386.59,Transferência
2129,6280,2024-07-01,4448.57,Boleto
2130,3286,2023-11-11,6998.1,Transferência
2131,1136,2024-07-02,9200.28,Transferência
2132,1464,2024-04-04,5991.37,Boleto
2133,2664,2023-12-24,6374.0,Cartão de Crédito
2134,1362,2023-05-30,3869.6,Cartão de Crédito
2135,5937,2024-06-01,5500.2,Cartão de Crédito
2136,1151,2024-10-08,402.79,Cartão de Crédito
2137,5970,2023-08-08,4348.23,Cartão de Crédito
2138,2171,2024-08-19,2802.1,PIX
2139,4383,2024-10-02,5698.6,Transferência
2140,4795,2024-09-16,2323.34,Boleto
2141,4533,2023-10-17,3826.26,Transferência
2142,4118,2024-11-26,2157.85,Cartão de Crédito
2143,934,2023-12-16,8837.18,PIX
2144,1045,2024-02-07,990.31,PIX
2145,6851,2023-04-08,2531.96,Boleto
2146,983,2023-04-13,8999.38,Transferência
2147,2923,2023-11-18,3819.09,Cartão de Crédito
2148,2904,2024-08-09,8398.33,Transferência
2149,6856,2023-09-19,967.45,Boleto
2150,5906,2023-08-10,8297.4,PIX
2151,2395,2024-11-12,7861.29,Boleto
2152,1408,2025-01-30,1610.11,Cartão de Crédito
2153,6544,2024-11-19,6342.73,PIX
2154,823,2023-06-13,5920.58,PIX
2155,5112,2023-11-17,1063.81,Cartão de Crédito
2156,6053,2025-01-31,5589.53,Cartão de Crédito
2157,3024,2023-12-01,971.28,Boleto
2158,3552,2023-12-11,4039.54,Boleto
2159,6489,2024-06-16,6778.57,PIX
2160,6546,2023-12-19,9955.25,Transferência
2161,753,2024-07-17,9347.77,Cartão de Crédito
2162,6117,2024-01-07,9862.12,Cartão de Crédito
2163,3880,2023-10-15,4522.4,Boleto
2164,5183,2023-08-13,5173.02,Cartão de Crédito
2165,3221,2024-04-04,2200.55,Cartão de Crédito
2166,1259,2024-08-16,3314.17,Boleto
2167,4874,2024-02-06,2633.18,Boleto
2168,6627,2025-01-22,8428.53,Cartão de Crédito
2169,5250,2023-11-04,9119.93,PIX
2170,2742,2024-08-15,7738.93,Transferência
2171,3317,2024-03-01,1452.88,Boleto
2172,4168,2024-03-10,3037.11,Cartão de Crédito
2173,5861,2024-06-13,5405.13,PIX
2174,4747,2024-03-09,9623.05,Cartão de Crédito
2175,6230,2024-06-07,4881.78,Transferência
2176,3820,2023-08-06,1824.73,Transferência
2177,3109,2025-02-10,341.94,Transferência
2178,6521,2023-11-19,9624.31,Cartão de Crédito
2179,911,2024-07-31,9446.79,PIX
2180,5280,2023-08-31,4187.57,Transferência
2181,3069,2023-03-26,7468.56,Transferência
2182,3315,2024-08-09,9420.58,Boleto
2183,5885,2023-08-23,9848.02,Cartão de Crédito
2184,5356,2023-10-11,7640.32,Cartão de Crédito
2185,5525,2023-04-26,5980.68,PIX
2186,4955,2023-08-26,1509.49,PIX
2187,5415,2024-06-26,685.84,Transferência
2188,5470,2025-02-20,3469.39,Boleto
2189,105,2023-11-03,3073.71,Boleto
2190,1765,2024-11-30,4418.32,Boleto
2191,1072,2023-07-14,7059.7,PIX
2192,3186,2025-02-15,4465.04,PIX
2193,4540,2024-02-17,6456.9,Boleto
2194,3681,2024-07-25,1100.14,Transferência
2195,1486,2023-05-28,3203.71,Boleto
2196,3480,2024-11-19,6060.91,Boleto
2197,1121,2024-10-17,3883.34,Cartão de Crédito
2198,4245,2025-01-18,8100.2,PIX
2199,2004,2024-10-28,6058.27,Transferência
2200,1794,2023-12-19,8697.6,PIX
2201,757,2023-11-24,4685.51,PIX
2202,5659,2023-10-24,965.13,Cartão de Crédito
2203,2804,2023-12-02,6536.75,Transferência
2204,5326,2025-01-04,2138.56,Transferência
2205,1310,2024-02-15,8853.68,Cartão de Crédito
2206,4295,2024-08-19,4448.3,Cartão de Crédito
2207,1766,2024-10-25,9054.07,Cartão de Crédito
2208,5293,2023-09-03,6272.33,PIX
2209,3099,2023-08-17,96.48,Boleto
2210,2770,2024-01-31,3674.49,PIX
2211,40,2025-02-20,6385.96,PIX
2212,6553,2024-05-01,8547.67,Transferência
2213,2023,2024-12-15,7810.13,PIX
2214,1318,2023-03-17,9185.95,Boleto
2215,2862,2025-02-04,8543.57,Cartão de Crédito
2216,3487,2024-04-14,7638.47,Boleto
2217,5165,2024-02-11,3831.85,Transferência
2218,1040,2024-10-26,9202.03,Transferência
2219,2378,2024-04-07,3263.7,Boleto
2220,6446,2024-01-05,5421.17,Transferência
2221,2376,2023-05-05,906.14,Cartão de Crédito
2222,1985,2025-01-11,8818.46,PIX
2223,6935,2023-07-28,5525.41,Transferência
2224,2180,2023-09-18,4834.01,Cartão de Crédito
2225,1766,2023-11-09,9427.59,PIX
2226,6745,2023-06-01,9925.4,Transferência
2227,4747,2023-07-26,3361.69,PIX
2228,1772,2023-06-03,2763.7,Boleto
2229,5943,2024-08-24,380.6,Cartão de Crédito
2230,5255,2024-11-05,5409.23,PIX
2231,2828,2025-01-27,4111.19,Transferência
2232,2699,2024-05-11,855.97,Transferência
2233,5824,2024-11-13,765.34,Cartão de Crédito
2234,5342,2023-06-03,3516.26,Boleto
2235,2019,2024-05-06,8563.56,Transferência
2236,1826,2024-11-24,9176.69,Cartão de Crédito
2237,6328,2023-11-12,3839.61,Cartão de Crédito
2238,6546,2023-06-12,7759.28,Cartão de Crédito
2239,4041,2024-10-13,1852.5,Transferência
2240,6712,2023-10-28,2669.88,Cartão de Crédito
2241,2692,2023-12-18,7115.8,PIX
2242,2059,2025-02-12,1090.62,Cartão de Crédito
2243,62,2024-12-24,4483.37,Transferência
2244,5298,2024-01-31,5824.5,Boleto
2245,5208,2025-02-23,3129.56,PIX
2246,888,2023-11-22,8098.26,Cartão de Crédito
2247,2034,2024-12-31,3256.57,PIX
2248,1186,2024-10-20,4706.18,PIX
2249,4934,2023-04-04,1922.66,Cartão de Crédito
2250,4798,2025-02-22,6982.87,Cartão de Crédito
2251,4517,2024-04-09,2282.69,Cartão de Crédito
2252,116,2025-01-31,908.9,Cartão de Crédito
2253,2355,2024-12-19,4346.86,Transferência
2254,536,2023-03-21,8191.64,Boleto
2255,3726,2024-01-21,3354.53,Boleto
2256,1271,2023-04-05,5465.44,Boleto
2257,5343,2023-07-22,3962.34,Cartão de Crédito
2258,3495,2024-10-24,9568.32,Boleto
2259,6304,2023-12-15,7190.22,Boleto
2260,4780,2023-11-25,1204.22,Boleto
2261,2846,2025-01-06,8092.38,PIX
2262,3984,2023-04-03,3474.48,Transferência
2263,2557,2025-02-20,6587.99,Cartão de Crédito
2264,1330,2023-12-23,5018.76,Boleto
2265,4176,2024-03-29,239.75,Transferência
2266,4375,2023-03-10,1501.02,Boleto
2267,3997,2024-03-26,3687.4,Transferência
2268,555,2024-04-19,2000.08,Cartão de Crédito
2269,2931,2025-02-17,1999.64,PIX
2270,6820,2023-10-10,3363.0,Cartão de Crédito
2271,1277,2024-05-20,3841.78,Transferência
2272,5402,2024-04-08,3780.43,Cartão de Crédito
2273,1425,2023-05-24,5461.81,Boleto
2274,1296,2024-09-02,8392.16,Cartão de Crédito
2275,5194,2023-05-30,6372.58,Transferência
2276,5552,2023-09-12,7947.39,Boleto
2277,1922,2024-05-09,2788.82,Cartão de Crédito
2278,3547,2025-02-02,2924.02,PIX
2279,5975,2023-08-31,2922.74,Boleto
2280,3804,2023-10-31,6034.58,PIX
2281,5514,2024-04-03,1079.77,Boleto
2282,2992,2024-08-18,2294.08,Boleto
2283,4192,2024-06-30,2867.73,Boleto
2284,1580,2024-11-07,6281.29,Cartão de Crédito
2285,6778,2023-03-12,1866.13,Boleto
2286,4660,2024-04-17,5139.42,PIX
2287,6897,2025-01-07,2841.59,Boleto
2288,6398,2023-04-29,4075.11,PIX
2289,6639,2024-12-27,4670.85,Boleto
2290,1519,2023-05-06,6177.07,Transferência
2291,4504,2023-09-04,8682.78,Cartão de Crédito
2292,2838,2023-04-25,5858.75,Boleto
2293,3022,2023-12-10,5637.36,Transferência
2294,217,2023-05-21,422.83,PIX
2295,5785,2024-08-31,2111.58,Boleto
2296,4205,2023-10-01,5339.24,Cartão de Crédito
2297,4825,2024-09-29,792.85,PIX
2298,6654,2024-01-03,3271.66,Boleto
2299,2234,2023-07-22,3459.72,Cartão de Crédito
2300,789,2024-06-04,1569.37,Cartão de Crédito
2301,2332,2023-03-08,1524.41,PIX
2302,1891,2024-06-08,5882.73,Boleto
2303,674,2025-01-21,2905.94,Transferência
2304,4856,2024-04-06,8189.51,Boleto
2305,6392,2024-09-05,2747.34,PIX
2306,5233,2023-11-24,5176.17,Cartão de Crédito
2307,5623,2024-07-03,5688.95,PIX
2308,6065,2023-11-21,5194.41,Transferência
2309,214,2023-10-31,1444.89,Cartão de Crédito
2310,3461,2024-04-05,8048.43,Boleto
2311,4151,2023-05-15,3800.81,Transferência
2312,1677,2024-10-05,6538.21,Transferência
2313,992,2023-12-14,2951.01,Boleto
2314,4871,2024-05-10,3957.1,Transferência
2315,5464,2023-04-30,9469.54,Transferência
2316,2186,2024-10-05,5248.43,Boleto
2317,3891,2025-02-04,3211.75,Transferência
2318,6396,2023-08-31,1090.49,PIX
2319,3628,2023-07-20,9708.9,Transferência
2320,3246,2023-04-05,6528.59,Cartão de Crédito
2321,1555,2024-10-27,3142.97,PIX
2322,1886,2024-11-15,6412.47,Cartão de Crédito
2323,4696,2024-08-13,4792.48,Cartão de Crédito
2324,1308,2025-01-25,7590.27,Boleto
2325,346,2024-10-16,5420.02,PIX
2326,2167,2023-07-13,2738.46,Transferência
2327,4903,2024-06-26,612.77,PIX
2328,3505,2023-03-18,3806.23,Cartão de Crédito
2329,6758,2023-12-13,3414.16,Cartão de Crédito
2330,629,2023-11-14,9492.21,Boleto
2331,1050,2024-01-01,7777.56,Cartão de Crédito
2332,4535,2024-04-20,5542.53,Cartão de Crédito
2333,564,2023-05-29,8850.2,Transferência
2334,2145,2024-08-12,5648.86,Transferência
2335,4452,2024-09-11,2220.91,PIX
2336,679,2023-11-22,6310.8,PIX
2337,3915,2024-11-14,4531.79,Boleto
2338,3725,2024-05-09,5991.35,Boleto
2339,3319,2024-07-03,4961.18,Transferência
2340,4664,2023-09-28,725.57,PIX
2341,3046,2023-03-13,5661.98,Transferência
2342,2569,2023-03-27,6890.28,Cartão de Crédito
2343,5113,2024-06-09,5077.42,Boleto
2344,324,2024-03-11,8156.53,PIX
2345,46,2024-11-14,6069.19,Boleto
2346,5341,2024-04-09,1997.59,PIX
2347,3680,2024-07-07,4596.01,Cartão de Crédito
2348,5234,2023-03-04,6071.46,Transferência
2349,5553,2024-03-22,3174.46,Transferência
2350,110,2023-06-10,2125.33,Cartão de Crédito
2351,3458,2023-12-12,8064.85,Cartão de Crédito
2352,2486,2024-10-03,229.51,PIX
2353,3293,2024-06-02,9524.65,Cartão de Crédito
2354,1426,2023-12-07,1878.31,PIX
2355,4988,2024-02-25,4136.19,Cartão de Crédito
2356,4657,2024-09-12,5148.97,Boleto
2357,2703,2024-08-21,9739.91,PIX
2358,4775,2023-05-14,5899.57,Transferência
2359,6822,2024-09-09,5558.11,PIX
2360,6897,2024-07-10,599.0,Cartão de Crédito
2361,4935,2023-06-14,7147.55,Cartão de Crédito
2362,4093,2023-11-07,5919.63,Boleto
2363,761,2024-11-27,1622.28,PIX
2364,4262,2024-05-10,2124.65,PIX
2365,2676,2024-05-01,934.58,Cartão de Crédito
2366,6874,2023-09-23,4908.58,Transferência
2367,4669,2024-03-07,3966.13,PIX
2368,1026,2023-11-28,6284.96,PIX
2369,6816,2024-11-05,2251.18,Boleto
2370,3511,2024-07-09,4940.42,Cartão de Crédito
2371,3775,2024-02-13,859.44,PIX
2372,959,2024-03-03,2358.32,PIX
2373,2309,2024-04-12,8612.23,PIX
2374,5149,2024-05-05,1339.82,Boleto
2375,6950,2023-09-13,6424.6,Transferência
2376,5543,2024-03-22,6995.25,Transferência
2377,4128,2023-04-10,4627.58,Cartão de Crédito
2378,4385,2024-06-11,8511.48,Transferência
2379,6206,2024-07-01,270.24,PIX
2380,4868,2023-03-29,3450.29,Transferência
2381,4146,2025-01-09,8742.29,Boleto
2382,6264,2024-06-22,7024.91,Cartão de Crédito
2383,2557,2025-01-29,296.36,PIX
2384,2929,2024-07-03,999.09,Cartão de Crédito
2385,72,2024-06-12,6238.89,Transferência
2386,2498,2023-11-05,4415.74,Boleto
2387,6247,2023-12-04,8328.26,PIX
2388,6079,2023-10-23,1776.05,Boleto
2389,5410,2023-10-14,9014.06,PIX
2390,1379,2024-08-05,5584.86,PIX
2391,1449,2024-02-27,4823.6,PIX
2392,3400,2024-11-01,436.37,Cartão de Crédito
2393,6023,2023-10-07,8969.66,PIX
2394,3648,2024-10-05,7439.45,Transferência
2395,5651,2024-11-06,2527.78,PIX
2396,2094,2024-06-26,5496.38,Cartão de Crédito
2397,5612,2025-01-26,673.26,Boleto
2398,49,2023-03-31,8707.46,Cartão de Crédito
2399,2987,2024-08-07,3422.01,Cartão de Crédito
2400,1902,2023-10-10,3703.69,Cartão de Crédito
2401,1490,2024-06-23,7897.9,Boleto
2402,4259,2023-03-29,399.69,Boleto
2403,4321,2023-07-11,9135.25,Boleto
2404,4344,2024-10-14,223.96,Cartão de Crédito
2405,2654,2023-11-19,9734.73,PIX
2406,5756,2023-03-06,7142.18,Boleto
2407,2062,2023-12-09,6012.09,Cartão de Crédito
2408,2023,2024-02-22,329.88,PIX
2409,391,2024-11-26,4891.36,Transferência
2410,6202,2024-02-06,304.87,PIX
2411,1264,2023-11-20,8397.84,PIX
2412,1599,2024-09-24,7078.05,Cartão de Crédito
2413,3010,2025-02-07,2573.34,Cartão de Crédito
2414,3058,2023-11-29,9459.74,Transferência
2415,4591,2024-02-22,2723.59,Cartão de Crédito
2416,5251,2023-06-15,6370.18,Cartão de Crédito
2417,178,2024-03-07,7611.91,Boleto
2418,2557,2024-01-11,7576.9,Boleto
2419,3588,2024-09-13,6621.22,Cartão de Crédito
2420,4346,2023-12-28,6450.62,PIX
2421,5222,2023-11-10,6280.55,Transferência
2422,3224,2024-05-10,1286.24,Cartão de Crédito
2423,6303,2023-03-17,5019.6,PIX
2424,1149,2023-05-02,7168.9,Transferência
2425,637,2024-03-08,8579.42,Boleto
2426,5664,2024-06-05,8171.98,Cartão de Crédito
2427,3211,2024-07-13,5198.58,PIX
2428,3754,2023-07-14,3623.46,Boleto
2429,5686,2024-09-13,6495.75,Boleto
2430,3791,2023-10-10,5729.6,Cartão de Crédito
2431,3770,2023-11-24,4927.71,Boleto
2432,6516,2023-09-25,7524.44,PIX
2433,3558,2023-12-18,4808.7,Cartão de Crédito
2434,2128,2023-11-06,5168.75,Boleto
2435,5863,2023-12-24,9767.47,Transferência
2436,4764,2023-02-28,5866.67,Transferência
2437,139,2024-02-01,367.42,PIX
2438,10,2023-04-15,2005.89,PIX
2439,624,2023-05-02,2478.74,Cartão de Crédito
2440,2082,2023-12-05,3793.99,Cartão de Crédito
2441,1266,2024-01-31,1641.1,Transferência
2442,3759,2024-07-19,6636.72,Cartão de Crédito
2443,1975,2024-05-30,3091.11,PIX
2444,5830,2023-10-23,1032.84,Boleto
2445,939,2025-01-20,4570.57,Boleto
2446,5263,2024-01-09,1644.45,PIX
2447,2226,2024-06-20,7633.12,Transferência
2448,5243,2025-01-25,472.24,Boleto
2449,2329,2023-06-26,1361.93,Boleto
2450,3816,2024-07-24,9871.98,PIX
2451,3094,2023-08-28,670.26,Boleto
2452,5730,2024-12-14,6645.77,Cartão de Crédito
2453,391,2024-01-05,2725.89,Cartão de Crédito
2454,1676,2025-02-25,1063.71,Boleto
2455,4065,2023-09-10,2420.2,Cartão de Crédito
2456,2249,2023-09-29,8069.2,Cartão de Crédito
2457,5729,2023-06-01,9868.5,Cartão de Crédito
2458,1511,2023-07-25,4109.26,PIX
2459,5639,2023-06-23,1126.98,PIX
2460,1235,2024-07-20,555.79,Boleto
2461,4097,2023-08-23,3395.22,Transferência
2462,69,2023-08-13,4268.67,Cartão de Crédito
2463,1112,2023-04-01,3422.76,Boleto
2464,6692,2024-06-23,1855.89,Boleto
2465,464,2023-07-11,4277.67,Boleto
2466,2399,2025-01-26,7478.12,PIX
2467,3821,2023-05-07,9141.98,Boleto
2468,1501,2023-10-10,675.28,Transferência
2469,3670,2023-11-13,2239.95,PIX
2470,3585,2024-06-03,3740.34,PIX
2471,5935,2024-05-13,6552.94,Boleto
2472,1691,2023-06-18,5334.17,Transferência
2473,6235,2023-06-28,5748.07,Transferência
2474,42,2023-07-27,3014.34,Cartão de Crédito
2475,1345,2024-08-04,7421.1,PIX
2476,5215,2023-06-18,188.34,Cartão de Crédito
2477,5138,2024-11-10,4718.17,Cartão de Crédito
2478,6312,2024-07-29,3989.69,Boleto
2479,6506,2023-06-10,6088.03,Cartão de Crédito
2480,3997,2024-03-28,175.42,Cartão de Crédito
2481,4406,2023-08-10,3936.47,Transferência
2482,151,2023-04-01,2629.53,Transferência
2483,3269,2023-07-24,4452.59,Cartão de Crédito
2484,6747,2023-11-26,1073.31,Transferência
2485,5541,2024-07-28,5644.93,Cartão de Crédito
2486,5876,2023-05-26,1363.03,Cartão de Crédito
2487,4791,2023-09-02,9757.32,Transferência
2488,6323,2023-08-11,4697.37,Transferência
2489,6880,2023-12-12,3889.07,Cartão de Crédito
2490,3409,2023-11-20,4506.25,Boleto
