id_receita,id_cliente,descricao,valor,data_recebimento
1870,690,Tree across card strong me million our.,10797.23,2024-10-03
1871,2285,Week glass them fund identify system wide.,11772.6,2024-10-15
1872,3942,Effect politics happy painting course likely those.,23160.28,2025-01-12
1873,1140,Suffer response pull.,4820.74,2024-10-07
1874,3546,Three Mrs leg for arrive even event condition.,24693.58,2024-09-23
1875,4651,Lay article against three mention east.,19298.3,2023-11-05
1876,4889,Decision issue bar.,16104.4,2023-12-12
1877,3729,Especially large some kid standard heart purpose.,18064.45,2024-06-05
1878,4876,Light set door.,12149.51,2024-02-04
1879,2708,Away great real wonder affect charge just.,8958.48,2024-10-16
1880,541,Their stop present house bag chance business.,9776.09,2024-05-18
1881,748,Station between sign listen live.,3125.08,2023-05-18
1882,474,House his test within from perform send soldier.,12305.7,2023-10-15
1883,4608,Line appear so music.,18770.29,2023-06-24
1884,643,Stuff though already Republican north market.,9742.36,2025-01-14
1885,531,Partner six fill edge true since reduce chair.,18306.57,2024-04-26
1886,2194,Stay miss its hotel step compare conference.,23541.18,2023-05-08
1887,894,Raise maintain financial himself maybe fly do land.,29135.28,2024-05-24
1888,1052,Hope himself our note easy gas either.,20750.54,2023-08-02
1889,1478,Ten them visit save top project.,27258.6,2024-02-27
1890,1757,Carry keep computer of other vote interview.,7364.2,2025-02-06
1891,4186,Have under than of.,15086.43,2024-12-28
1892,4600,Between star board open address dinner.,5384.16,2024-02-05
1893,2783,Box from girl science city position.,10994.48,2023-07-11
1894,329,Perform late suggest similar military daughter.,9306.1,2023-03-03
1895,4003,State our name size image read.,17891.27,2023-06-21
1896,2670,Represent meeting wide factor professional.,6624.22,2024-09-24
1897,4519,General tonight suggest write anyone huge play.,4426.04,2023-08-14
1898,4733,Vote chair sign ask section natural.,3788.35,2024-06-04
1899,1467,Green these method student appear have.,26773.19,2025-02-16
1900,2151,Police always thing.,21346.69,2024-09-17
1901,1113,Law third three company lot music assume.,22906.52,2023-04-27
1902,4871,Tend agency more activity style.,13212.79,2024-03-23
1903,4856,Send under official share role bad.,20455.48,2024-05-19
1904,769,Seven certainly ask despite building.,13690.32,2024-09-03
1905,1725,Scene interest field himself situation.,22494.89,2024-10-08
1906,4097,Contain next not still statement himself bag.,19634.69,2023-03-20
1907,813,Eye make picture look free which present blood.,15723.69,2023-08-22
1908,1265,Home loss read dark last.,11409.48,2023-12-23
1909,4314,Find ask air let occur risk.,27439.46,2023-10-12
1910,3009,Magazine network TV chance.,25357.28,2023-05-23
1911,3406,Occur most would.,18443.37,2023-03-28
1912,4516,And over state story.,13579.75,2023-12-06
1913,4826,Thing three property himself fill.,1756.53,2023-03-24
1914,3222,Hundred everything fire husband statement six its.,16082.0,2024-10-09
1915,2980,Organization especially amount while material check moment.,10025.71,2024-10-25
1916,4037,Our our beautiful something evening occur.,9807.23,2024-06-20
1917,2220,Talk campaign test change activity party.,28985.29,2023-09-15
1918,759,Action despite ever throughout house couple body.,1289.68,2023-08-08
1919,4702,Keep space TV answer manager factor.,27722.79,2024-09-14
1920,1271,Agreement wonder mission stock building culture.,7011.18,2023-09-03
1921,2094,Major herself technology customer may person imagine.,24675.59,2025-02-05
1922,2918,Third leader country page continue.,16003.22,2024-09-05
1923,2132,Size thus agreement guess room.,19194.74,2024-05-11
1924,1800,Course box share stage.,13208.02,2024-10-04
1925,3987,Newspaper woman yet technology total.,5269.63,2023-10-06
1926,3151,Event space yet certainly sing money century.,6692.0,2024-04-12
1927,2505,Gas south girl chair heart.,13458.03,2024-12-21
1928,2474,Administration hundred cup first another.,8634.91,2024-08-29
1929,3179,Suffer offer art population leg stay.,16246.38,2023-10-30
1930,673,Key former start eight.,3315.9,2023-10-05
1931,4488,No that evening he deal past dinner.,5225.52,2023-08-04
1932,4732,Business six enjoy within ability better final.,3036.25,2023-03-10
1933,4187,Mrs child long serious visit hand stop side.,16446.67,2024-12-05
1934,2786,Enough seven father trade player.,6192.07,2024-03-19
1935,4371,Build arm blue treat fast matter.,15962.89,2023-05-26
1936,1248,Interesting clearly article mention if protect couple.,8776.14,2024-07-14
1937,4263,Tax no compare everyone leg much.,29130.11,2023-04-01
1938,4132,At organization middle produce.,24033.48,2023-12-17
1939,2203,Statement history whole its work key to.,14013.41,2024-09-30
1940,360,Knowledge bad remain.,27349.29,2024-04-05
1941,1127,Both reason medical.,11439.58,2023-11-26
1942,80,Bad boy song return election director change.,21889.88,2023-12-30
1943,580,Image individual article response gun deal too.,14002.94,2024-12-17
1944,4040,Number production say while government hospital.,21883.14,2024-12-18
1945,2166,Thank phone project subject full head.,6039.34,2023-12-21
1946,448,Car dog born should billion.,11496.45,2024-06-20
1947,4175,Beautiful level low build.,3864.62,2024-06-04
1948,1696,Throw increase strong recent professional large.,2552.71,2023-03-09
1949,4436,Tv artist those three.,22572.88,2023-08-30
1950,828,Risk behind fund TV style exactly fish.,17125.7,2024-01-18
1951,3026,Level father road magazine threat sell finally.,26294.81,2024-01-31
1952,2724,Protect character story parent.,19004.7,2025-02-01
1953,2910,Page she growth growth move follow rather.,17673.59,2024-03-28
1954,4341,Red it activity.,11346.82,2024-02-16
1955,4685,Enough good though various seek cold television maybe.,9397.93,2024-01-13
1956,1669,Visit everybody method reflect.,19289.42,2024-07-31
1957,355,Body task rule power card huge former.,18897.95,2024-02-14
1958,1181,Finally career south will budget each leave.,26905.33,2024-10-22
1959,88,Report energy believe happen democratic check.,9792.37,2024-12-21
1960,992,Often fly save sport.,24009.75,2023-05-16
1961,1562,Leave stock soon operation seven study.,10352.77,2023-12-16
1962,583,Story group might.,27443.03,2024-01-30
1963,3863,Hard our or.,3948.68,2024-10-14
1964,645,Lead anything he second against recent.,23026.53,2024-03-05
1965,3875,Age across less computer generation doctor.,5828.43,2023-12-03
1966,1026,Expert hotel job drop as dark.,12421.59,2023-10-23
1967,3534,With issue term sea plant mouth material.,27812.5,2024-06-26
1968,3257,Lot benefit firm trade.,19008.1,2024-12-29
1969,2496,Sport just family change.,24446.17,2024-02-24
1970,2105,Visit stay vote.,9298.01,2023-09-21
1971,692,Type civil political reach stage author.,6695.54,2023-03-22
1972,4454,Camera military sound down bit sign.,3933.45,2023-05-05
1973,286,Under us institution second player should admit.,21465.43,2024-02-21
1974,3252,Per international their spring world subject.,25166.03,2025-02-17
1975,2538,Effect price that.,18338.89,2024-12-13
1976,4444,Must skill or draw win security.,20597.58,2024-01-01
1977,2713,Compare across report follow each everybody.,1645.33,2024-06-09
1978,4742,White although onto themselves religious.,9458.31,2025-01-21
1979,1654,Study factor act.,28596.28,2024-12-31
1980,1335,Seven first major field become executive.,12063.43,2024-03-18
1981,4534,Blue whole money that.,15771.44,2024-03-04
1982,4567,Picture drug describe must try either.,19058.09,2024-08-23
1983,2446,Job respond almost between wait possible.,4331.97,2024-06-23
1984,983,Customer understand day exist something.,3429.19,2023-07-05
1985,1388,Anything long break.,7261.61,2024-08-25
1986,2730,End sea page describe military language force.,16043.73,2025-01-16
1987,856,Long remember goal agent just herself too.,15760.03,2024-12-19
1988,2373,Mean no but.,15860.87,2023-08-13
1989,1773,Finish word talk range sort make already final.,6518.11,2023-08-29
1990,4224,Black us medical attention human care though various.,12156.11,2024-02-24
1991,1248,Current occur quality play maybe successful.,25906.28,2024-01-31
1992,3127,Until American possible movement about middle life.,20251.9,2023-04-22
1993,780,Film beautiful marriage soon.,27647.41,2023-11-14
1994,1224,Simple international today.,20279.2,2024-10-19
1995,868,Most data image safe beat which similar.,22932.75,2023-10-30
1996,3754,Nature project charge majority wife everybody every.,29032.86,2023-05-28
1997,2941,Hotel certain base debate ahead poor institution.,13559.63,2024-04-20
1998,2880,Home close public large recognize sea word.,27630.77,2024-02-27
1999,4332,Tend anyone hair.,22028.88,2023-12-15
2000,644,They structure account thus recognize out city.,24473.78,2023-10-29
2001,2094,Evening explain something stuff.,11935.76,2023-12-22
2002,3551,Position hot subject whatever follow machine.,7143.7,2024-03-13
2003,2331,Ever movie large.,14694.6,2023-06-02
2004,1506,Worry either answer real hot.,7644.8,2023-11-21
2005,2720,Join behind join wish price foreign.,5052.75,2023-07-13
2006,3968,Word image part table over.,9689.84,2023-09-25
2007,2582,Sell serious so maintain.,24350.57,2023-10-11
2008,4281,Sense particular save window up improve knowledge most.,7550.08,2023-08-28
2009,2511,One yourself whatever tell.,25638.74,2024-07-30
2010,2249,Statement pay east.,13698.52,2023-11-01
2011,232,Player their half line home movement.,17342.15,2023-12-02
2012,4684,Third service treat all.,17724.82,2024-02-29
2013,1375,Serious smile consider.,14991.13,2023-11-29
2014,3277,May their whatever majority benefit save model.,12154.23,2024-01-27
2015,339,Wish city sense east pick fear center.,9477.48,2024-01-15
2016,2239,Production consumer us concern focus.,28153.63,2023-03-01
2017,3265,Brother meeting large team.,10140.0,2025-01-12
2018,634,Work traditional play race glass example between.,14734.54,2024-01-08
2019,1228,Inside move game marriage.,26294.19,2023-06-22
2020,2925,Determine try recently agreement newspaper up.,10583.96,2024-03-08
2021,4060,Street mission cause letter size fear.,1840.62,2024-07-30
2022,2942,War whatever hotel lose.,7712.92,2024-10-08
2023,1701,Audience magazine structure decade ok garden place.,25265.04,2023-10-25
2024,2581,Teach trial street only fact determine still.,11422.04,2023-09-22
2025,3701,Bag out school front president smile.,21443.05,2024-06-10
2026,654,Degree head energy since.,25432.18,2025-02-13
2027,4653,Put seek money recently physical.,23817.18,2023-06-13
2028,2960,Which subject know.,10649.95,2023-05-25
2029,2167,Mr far while series prove eat short.,29112.51,2024-02-18
2030,2387,Hotel let oil against picture best training respond.,22726.73,2024-07-28
2031,2063,Source discussion think task idea beautiful.,2391.77,2024-09-30
2032,2147,Type reveal consumer herself.,4017.47,2023-07-18
2033,89,Similar per level threat bring.,9232.36,2024-07-31
2034,456,Several thing see interview although Mr.,13771.63,2024-05-04
2035,2445,School only peace speech line raise use appear.,12666.0,2024-08-04
2036,2369,Around far you population every remain study.,17920.03,2024-09-18
2037,571,Front security growth administration staff.,2919.58,2024-03-05
2038,3198,Professional television middle along.,6115.74,2025-01-03
2039,2934,Item sea law up process letter point.,20257.32,2023-11-05
2040,2384,Bank read quality accept.,20827.87,2023-10-04
2041,2466,Effort common rule teacher.,22218.95,2024-05-20
2042,1477,Born husband right hundred six.,16377.23,2024-04-14
2043,1120,Either dinner drive simply social room bit.,5134.4,2024-03-12
2044,3968,Individual that issue identify chair hear.,28405.8,2023-10-31
2045,464,Meeting religious especially method.,5560.79,2024-08-13
2046,2721,Republican find government beautiful first industry cut.,7900.83,2023-10-08
2047,3437,Wife agree position.,8656.89,2024-10-24
2048,4160,Suggest face work.,20089.78,2023-10-08
2049,3786,House reduce such after exactly.,3859.8,2024-12-11
2050,2605,Outside door size serious.,22344.41,2023-03-28
2051,1998,Other popular pay design deep hour.,1358.89,2024-02-27
2052,4209,Design trade wife radio question several subject.,9415.09,2024-06-18
2053,436,Career military agency pressure.,19226.47,2023-10-29
2054,3407,Myself hold with physical bring smile pay.,22805.8,2023-05-12
2055,3312,Commercial hair piece per usually.,27864.25,2024-04-21
2056,978,Design policy space dog statement movie each.,19423.34,2023-09-17
2057,869,Fill leave record music.,4518.2,2024-12-27
2058,3636,Tax threat ago.,22210.23,2025-01-17
2059,2515,Thing professor alone very radio.,7822.89,2023-04-14
2060,1892,Threat music industry example.,24379.75,2023-06-14
2061,2936,Often room effort.,13392.55,2023-09-08
2062,23,Room can travel appear left.,8150.64,2023-11-23
2063,4930,Wrong nor government Republican quite.,8474.2,2024-04-28
2064,3679,Nation box heart economy they road.,27970.86,2023-08-15
2065,267,Science threat those.,22603.25,2024-09-29
2066,2584,Your because blood color test.,8620.95,2023-09-20
2067,3462,Green federal knowledge play rather score movement.,19028.16,2024-09-29
2068,3152,Her window however black job continue seven.,1375.6,2024-05-07
2069,1785,Eat around within executive civil usually too.,6617.92,2024-11-12
2070,3407,Us born box show property process tonight.,14861.01,2023-03-04
2071,4991,Director nothing too now still pressure offer.,4225.53,2024-07-07
2072,2699,Middle first pass.,14645.02,2024-08-09
2073,1170,Authority western various.,1401.87,2023-09-26
2074,2712,Prove market memory different you item fine new.,16065.58,2024-02-01
2075,2110,Single her lead reason government majority.,11090.87,2023-03-18
2076,940,Director management responsibility able mission around way central.,20098.74,2024-05-17
2077,421,Entire fish effort space evidence event.,9630.79,2023-11-19
2078,3601,Billion half place would.,12659.0,2024-03-11
2079,1967,Daughter task community he do police.,10309.58,2024-09-26
2080,3926,Will second political four.,10077.71,2024-10-20
2081,4967,Sense seem center claim.,3001.41,2023-06-27
2082,681,Task major hair spend nearly gun.,2588.21,2024-05-02
2083,724,Region better region population approach in candidate factor.,25372.06,2024-02-19
