id_despesa,categoria,descricao,valor,data_despesa
1258,Operacional,Federal sign within yet billion hear water mission.,6260.89,2023-05-11
1259,Infraestrutura,Early happy amount body subject.,21208.93,2023-10-31
1260,Salários,Memory but structure nation money anything.,29499.05,2024-02-11
1261,Salários,Step professional themselves.,43871.05,2024-12-28
1262,Operacional,Leader ago summer factor beautiful.,34996.07,2024-01-03
1263,Operacional,Man street bank remember local movie develop.,27201.92,2024-12-20
1264,Salários,Nice recent property worker suggest.,19374.22,2023-11-05
1265,TI,Fill reflect newspaper ok senior culture.,33851.02,2024-09-09
1266,Infraestrutura,Between chance easy pressure.,11692.73,2025-02-09
1267,Salários,Character capital else.,23647.21,2024-09-19
1268,Marketing,North feeling happy mention really issue recent camera.,13255.25,2024-01-01
1269,Operacional,Television allow alone.,40461.02,2024-04-04
1270,Infraestrutura,Where after accept remain.,13766.41,2025-02-16
1271,TI,Become growth beyond push walk last factor.,29721.08,2023-06-01
1272,Infraestrutura,Think thousand effort would threat treatment treat economy.,5543.06,2025-01-09
1273,Salários,Hit main study also again off.,36196.12,2023-12-23
1274,TI,Open once thought.,19817.25,2024-02-21
1275,Marketing,Single eat score such join because.,16876.5,2025-02-20
1276,Operacional,Size indicate marriage father skin church.,16346.94,2023-12-19
1277,Operacional,Own skin nothing never government.,20736.28,2023-11-04
1278,Operacional,Traditional area forward outside hundred director investment six.,24555.36,2024-04-22
1279,Marketing,Today effort face get.,49105.12,2024-10-28
1280,Marketing,School ability find.,37417.89,2024-09-13
1281,Infraestrutura,Toward its move work.,1187.03,2023-11-16
1282,Marketing,Follow citizen man suggest within.,20684.23,2024-07-19
1283,Marketing,Worker notice someone former short painting.,36067.13,2024-01-30
1284,Marketing,Four model short traditional position.,38379.66,2023-04-30
1285,Operacional,Door understand alone her to difference explain.,45771.23,2023-06-01
1286,Infraestrutura,Must least next foot sound.,26574.1,2023-04-17
1287,Salários,Show carry leader finish.,44877.13,2023-09-24
1288,Infraestrutura,Eat build style fall phone ability experience.,11142.19,2024-06-10
1289,Infraestrutura,Memory over choice media possible note.,23459.62,2024-12-11
1290,Infraestrutura,White six writer democratic see.,49324.97,2024-02-22
1291,Marketing,Another teacher decision on nor single.,36952.83,2023-08-20
1292,Operacional,Time note adult create customer.,33797.83,2024-01-22
1293,TI,Discuss organization rich position.,16998.55,2023-04-11
1294,Marketing,Mission machine bit.,37446.57,2025-02-09
1295,Operacional,Child possible particularly whole tree.,35980.06,2023-08-02
1296,Operacional,Trouble degree yard force.,11502.7,2023-11-06
1297,Infraestrutura,Area successful cost per hundred camera sound.,45543.12,2025-01-02
1298,Operacional,Three especially now push fly blue local watch.,31994.63,2023-10-02
1299,Operacional,Wonder moment dark while.,43474.04,2023-03-16
1300,TI,Senior television while according program probably hear.,39273.83,2024-12-25
1301,Infraestrutura,Form room remember you along analysis down total.,42117.89,2024-09-17
1302,Marketing,Example news fly meet change time radio.,44307.47,2023-03-21
1303,Salários,That factor government product training view thank high.,3826.62,2025-01-20
1304,Salários,Small per leader inside whom.,4577.76,2024-10-31
1305,Marketing,Every human student sound try its.,42870.59,2023-04-17
1306,Marketing,Animal above yeah.,7895.94,2024-06-19
1307,TI,Public identify past task.,14340.36,2024-12-17
1308,Infraestrutura,Course finish discuss ever work position.,27921.24,2023-07-28
1309,Operacional,A impact pattern personal effort space.,25309.41,2024-01-25
1310,Operacional,Example officer so possible generation of it.,30402.52,2023-03-25
1311,Operacional,List but rest now team music approach.,36614.71,2024-05-06
1312,Operacional,Must public late color office.,31032.61,2023-03-02
1313,Operacional,Concern television week second return ask onto.,29799.82,2023-04-27
1314,Operacional,Truth police heavy TV.,43859.55,2023-11-06
1315,Infraestrutura,Sing yourself believe war especially.,36836.56,2023-04-15
1316,Marketing,Country best interest most.,11891.95,2023-09-06
1317,Marketing,Hope read spring look technology guess.,39147.74,2023-06-21
1318,Salários,Herself history subject financial anything economy opportunity.,36145.16,2024-06-25
1319,TI,Performance view tax budget collection seem.,14449.34,2024-07-06
1320,Salários,Toward data class.,29446.03,2024-04-14
1321,Operacional,Recently walk late husband as year.,6975.94,2023-11-28
1322,TI,Discussion there late could both.,12054.41,2023-12-01
1323,Operacional,Gun scientist true article myself amount billion.,45862.77,2023-09-22
1324,Operacional,Pretty career blue feel whom than.,41819.98,2024-06-16
1325,Salários,Do card bad maybe respond.,26522.24,2023-04-06
1326,Operacional,Finish thus more matter recent down.,40663.38,2024-07-28
1327,TI,Sort happy candidate business this.,42880.75,2024-11-22
1328,Infraestrutura,Artist professional remain candidate realize our much.,42782.49,2024-08-14
1329,Infraestrutura,Customer student prepare sign.,16824.78,2024-09-26
1330,Operacional,Serious before help company nearly reason.,17486.81,2024-09-05
1331,Infraestrutura,Between machine large window performance side population recent.,45613.06,2024-04-06
1332,TI,Opportunity occur great look different.,24744.24,2023-08-17
1333,Marketing,Cut actually walk scientist.,15974.7,2024-11-23
1334,Operacional,Artist window standard final.,42881.75,2023-03-09
1335,Infraestrutura,Room trip thus somebody finally amount.,14123.53,2025-02-04
1336,Marketing,Room able nation history out.,40289.87,2024-12-20
1337,Marketing,Realize son per camera always air gas.,3666.04,2023-09-06
1338,Infraestrutura,Concern born do focus give impact bed.,24022.23,2024-01-17
1339,Salários,Also away scientist watch.,23433.2,2023-07-05
1340,Salários,Family think game cost general win win trip.,25950.24,2024-06-26
1341,Salários,Father land authority air others child hospital central.,16516.83,2023-09-22
1342,Operacional,Stage discover girl grow prepare process record.,17624.65,2024-04-14
1343,Marketing,Century age test outside ready condition fast.,13714.91,2024-06-06
1344,Infraestrutura,Face see play claim though.,14267.06,2023-11-23
1345,Infraestrutura,Understand meet without game left.,6858.02,2023-04-07
1346,Salários,Western responsibility administration air local.,6958.6,2024-03-08
1347,Operacional,Sport environment step.,29114.9,2025-01-11
1348,Salários,Instead almost start almost.,4376.81,2024-03-07
1349,Infraestrutura,Performance whether yet fire line particularly.,12560.21,2025-02-17
1350,Infraestrutura,Candidate now senior close community.,18215.01,2024-04-04
1351,Operacional,Along doctor discussion meet nor out.,48694.18,2025-02-19
1352,Salários,Music then society look despite.,17311.05,2024-12-06
1353,TI,Sort have our investment.,17729.44,2024-12-26
1354,Marketing,For heart also the near nothing head.,41191.71,2023-05-01
1355,Salários,Produce stop property gas.,31921.16,2023-08-02
1356,Infraestrutura,Congress friend provide cause weight.,33671.29,2023-08-23
1357,Infraestrutura,Its business manager write present.,3729.59,2023-10-24
1358,Salários,Similar improve than fund act discuss.,24335.12,2025-01-19
1359,TI,Mrs manage southern method hospital.,33785.96,2023-06-04
1360,Operacional,Role very figure teacher appear far.,24105.14,2024-03-22
1361,Operacional,News draw manage employee above join.,11390.11,2024-03-27
1362,TI,Health ten point now become time major late.,31118.23,2025-02-10
1363,TI,Early second song likely between fund.,17154.35,2023-03-14
1364,TI,No model feel subject which eat.,25746.84,2024-08-15
1365,Operacional,Should article agree politics outside tonight imagine.,18579.95,2023-11-14
1366,Operacional,Eat mouth each either together result least.,19198.37,2023-07-19
1367,Infraestrutura,Identify itself rate trip throughout.,1038.85,2024-02-21
1368,TI,Will think serious break without history.,30219.26,2024-09-11
1369,Salários,Seven box yourself from month than.,20726.72,2023-12-12
1370,Marketing,Surface morning president study fund white join gun.,12513.68,2023-10-29
1371,Salários,Republican responsibility issue popular reduce oil memory.,21690.05,2023-05-22
1372,Operacional,Machine back prevent.,37014.87,2023-10-19
1373,Salários,Tonight last his behavior total.,14938.03,2023-10-25
1374,Infraestrutura,View security campaign.,17408.39,2024-06-01
1375,TI,Blue say send really.,20090.22,2024-11-16
1376,Salários,Trip audience particularly pull image statement.,28778.96,2024-02-18
1377,Salários,Too cut wrong.,9330.82,2024-06-06
1378,Infraestrutura,Beautiful fund easy only force possible protect.,35828.96,2024-08-13
1379,Infraestrutura,Affect kind ball among.,28084.38,2023-05-02
1380,Infraestrutura,Design then individual garden cold next group.,21534.95,2023-06-20
1381,Operacional,Figure consumer keep night quality understand.,27110.81,2023-09-29
1382,TI,Head blood glass actually model single serious table.,22529.75,2024-07-30
1383,Infraestrutura,Reveal wind north to describe.,20891.13,2025-01-18
1384,Infraestrutura,Democratic more style face sound likely address.,10423.68,2023-04-25
1385,Marketing,Office state management dinner keep up.,38857.49,2024-07-17
1386,Marketing,Like where six those.,43416.81,2024-08-04
1387,Infraestrutura,Tend simply the nation.,26335.36,2023-10-28
1388,Salários,Loss message learn eye off particular check.,46138.22,2023-05-09
1389,Marketing,Quite us stage conference tax money.,17625.66,2024-07-24
1390,TI,Mrs trouble person.,11161.51,2024-07-02
1391,Infraestrutura,Religious tax high.,21684.95,2023-11-24
1392,Salários,Reason project move explain pattern.,47445.14,2024-07-30
1393,Salários,Respond could again born beautiful talk.,35087.88,2023-04-07
1394,Operacional,Ago daughter though of people during born sense.,17430.79,2024-05-10
1395,Salários,Door another letter.,48967.54,2024-05-24
1396,Marketing,Prevent care ever international suffer task.,44322.71,2024-06-11
1397,TI,Message should action very technology.,9766.65,2024-08-08
1398,TI,Against learn keep.,32911.1,2024-05-15
1399,TI,Congress policy information organization.,45678.33,2023-11-27
1400,Infraestrutura,Father record grow score ever.,10112.46,2023-10-10
1401,Salários,Him raise direction class have.,13365.13,2023-06-10
1402,Infraestrutura,Attack meeting step east.,16623.12,2023-09-25
1403,Salários,Company full part return indicate toward own.,35503.91,2024-10-25
1404,Marketing,Know article exist walk summer build.,1310.76,2023-05-27
1405,Salários,For finally candidate school seem idea reveal.,35753.62,2024-12-01
1406,TI,Fire tend remain.,44711.78,2024-10-11
1407,Infraestrutura,Million ok wait move.,43612.95,2024-10-18
1408,Salários,Article player defense social board.,12485.99,2024-09-19
1409,Operacional,Other learn notice much least apply team.,31062.16,2023-07-15
1410,Marketing,Case wear rather air green skin.,36957.34,2024-11-01
1411,Infraestrutura,Responsibility direction site think total station huge war.,8558.39,2024-06-16
1412,Infraestrutura,Travel certain thank management produce accept draw.,46418.83,2024-12-06
1413,Operacional,Site nothing word yes short others.,36972.78,2024-09-18
1414,Marketing,Take resource music way discuss.,20561.19,2024-08-13
1415,Operacional,Star hold view life even politics.,19703.55,2023-12-14
1416,TI,Democratic food may eight.,25598.26,2024-08-12
1417,Infraestrutura,Bit father fight born billion take.,6592.37,2024-11-03
1418,Salários,Wear seven whatever kitchen sea run.,21242.51,2024-01-29
1419,Salários,About attention task address magazine on thank.,15694.76,2024-07-07
1420,Salários,Herself senior newspaper cost card.,9469.33,2023-05-07
1421,Salários,Approach worker catch Republican hundred population.,1314.15,2024-09-17
1422,Marketing,Inside shake loss manager together benefit.,32735.13,2023-04-11
1423,Infraestrutura,Hour girl itself mouth place begin whose.,39639.26,2023-12-08
1424,Salários,Board key trouble much sign light.,42515.86,2024-06-14
1425,Operacional,Energy last usually cell inside generation special.,23837.62,2024-07-24
1426,Salários,Join learn anything tough possible those.,45285.33,2025-02-17
1427,Marketing,Especially study chance.,40784.71,2023-07-14
1428,TI,Firm play common describe exist listen evidence protect.,27267.74,2023-10-08
1429,Operacional,Record could seven church hotel.,23391.71,2025-02-06
1430,TI,Recent table head whether cut.,43706.7,2023-10-17
1431,Salários,Media kid forget goal soldier everything.,7368.81,2025-02-04
1432,Operacional,Woman clearly figure.,40059.58,2024-03-17
1433,Salários,Pull short early difficult late choose young.,47566.57,2023-04-15
1434,Operacional,Talk open Mr discover whole program subject project.,43348.27,2024-03-23
1435,Infraestrutura,Administration allow hot student scene nice.,46626.09,2023-12-07
1436,Marketing,Per clearly heart music author around state TV.,27540.26,2023-04-19
1437,TI,Daughter eye major fly subject color world.,34507.58,2025-02-03
1438,Operacional,Same control enough up sort result.,11536.95,2023-09-15
1439,Infraestrutura,Cost shoulder certain clearly head.,748.75,2024-12-01
1440,Salários,Drug too enough finally arm special education.,21278.14,2023-10-16
1441,Marketing,Manage star by remain cause.,23543.49,2023-07-21
