id_fatura,id_cliente,data_emissao,data_vencimento,valor_total,status
2497,2878,2024-01-29,2024-07-19,4547.33,Pendente
2498,1039,2023-05-16,2024-07-04,1192.92,Paga
2499,3948,2024-02-29,2025-03-12,3787.92,Atrasada
2500,3329,2024-05-18,2024-05-18,5714.93,Atrasada
2501,674,2023-04-13,2024-04-16,5698.49,Paga
2502,2768,2023-07-14,2024-04-02,460.23,Paga
2503,236,2023-05-11,2024-08-20,2913.22,Atrasada
2504,3787,2023-12-19,2024-03-23,8245.86,Pendente
2505,3532,2024-07-06,2024-08-02,5419.85,Atrasada
2506,187,2024-09-08,2025-01-21,1703.71,Pendente
2507,927,2024-09-30,2025-03-20,6031.06,Atrasada
2508,4741,2024-05-23,2025-01-12,5128.34,Pendente
2509,4079,2024-12-25,2025-01-05,9338.35,Atrasada
2510,3472,2024-06-12,2025-01-18,8619.79,Atrasada
2511,4416,2024-03-20,2024-09-17,8579.98,Atrasada
2512,4419,2024-06-08,2024-08-01,1606.25,Paga
2513,3614,2023-10-05,2024-07-02,7246.04,Pendente
2514,1647,2024-09-28,2024-11-18,2370.29,Atrasada
2515,905,2023-08-09,2024-06-29,4775.98,Paga
2516,4807,2024-03-19,2024-08-31,9666.75,Paga
2517,2613,2025-01-17,2025-03-27,8401.24,Pendente
2518,4488,2024-01-29,2024-08-18,9519.61,Pendente
2519,4973,2023-05-22,2024-11-08,6204.98,Paga
2520,3648,2023-11-15,2025-03-07,6672.95,Atrasada
2521,573,2024-09-01,2025-01-15,8103.64,Atrasada
2522,3587,2025-02-20,2025-03-11,8802.69,Pendente
2523,4480,2024-12-05,2025-01-24,8950.4,Pendente
2524,4982,2024-11-27,2024-12-23,467.5,Pendente
2525,4001,2024-11-22,2025-02-23,5300.26,Paga
2526,3448,2024-07-01,2024-07-02,8690.37,Pendente
2527,1914,2023-10-27,2024-09-30,2795.74,Paga
2528,480,2023-12-22,2025-02-26,653.92,Paga
2529,1966,2024-06-26,2024-08-19,2157.32,Atrasada
2530,1176,2024-11-04,2025-03-07,6699.68,Paga
2531,1738,2024-06-14,2025-01-15,6243.57,Atrasada
2532,1397,2023-03-24,2023-07-24,1758.18,Pendente
2533,2574,2024-02-01,2025-03-09,5251.09,Pendente
2534,1975,2024-05-30,2025-03-11,5273.98,Paga
2535,1015,2023-07-12,2024-07-30,3467.82,Pendente
2536,4294,2024-05-03,2025-02-15,9062.95,Paga
2537,3453,2024-04-28,2024-07-11,4510.92,Paga
2538,2960,2024-12-05,2025-02-07,4284.88,Paga
2539,476,2024-09-13,2025-03-20,5901.91,Paga
2540,1063,2024-09-17,2025-02-13,8014.35,Pendente
2541,1743,2023-10-19,2025-02-05,8972.84,Paga
2542,2751,2024-09-11,2024-11-13,3835.06,Atrasada
2543,2598,2024-10-23,2025-01-28,4365.56,Atrasada
2544,2263,2023-03-04,2023-06-25,7235.62,Atrasada
2545,4636,2023-08-27,2024-06-08,7560.57,Paga
2546,4146,2023-05-14,2024-09-02,5647.19,Atrasada
2547,3922,2023-09-01,2024-05-13,3365.57,Pendente
2548,2097,2024-02-12,2025-01-31,6115.48,Atrasada
2549,1070,2024-07-14,2024-12-10,9330.74,Pendente
2550,4700,2023-06-02,2025-02-15,3946.63,Atrasada
2551,700,2025-01-22,2025-01-27,1642.24,Paga
2552,1050,2025-02-17,2025-02-26,9812.9,Atrasada
2553,1547,2024-07-31,2025-03-06,7590.97,Pendente
2554,3879,2023-06-22,2024-11-24,3106.93,Pendente
2555,4659,2024-06-04,2024-08-12,7685.31,Paga
2556,1671,2024-06-26,2024-08-17,5952.06,Paga
2557,3999,2024-03-14,2024-04-15,9288.44,Atrasada
2558,1392,2024-02-07,2024-06-09,6279.21,Pendente
2559,4177,2025-02-03,2025-03-03,396.89,Atrasada
2560,1286,2023-12-27,2025-01-30,549.18,Atrasada
2561,4990,2025-02-22,2025-03-16,897.97,Paga
2562,3894,2024-12-30,2025-02-01,551.96,Atrasada
2563,869,2023-09-14,2024-06-30,4255.33,Atrasada
2564,4231,2023-05-30,2023-10-16,5949.15,Paga
2565,2325,2024-12-19,2025-03-21,5760.51,Atrasada
2566,3857,2024-01-12,2025-02-16,4963.37,Atrasada
2567,1841,2023-10-20,2024-12-14,7926.06,Atrasada
2568,1183,2023-10-26,2024-03-09,3730.37,Paga
2569,4961,2023-11-10,2024-02-11,3913.57,Atrasada
2570,874,2023-03-19,2023-08-02,9919.97,Atrasada
2571,552,2024-02-10,2025-02-19,7326.1,Paga
2572,492,2024-12-16,2024-12-17,4059.46,Paga
2573,198,2024-05-07,2024-06-28,8087.73,Atrasada
2574,108,2024-08-09,2025-01-10,9694.42,Atrasada
2575,252,2024-06-07,2024-08-17,8842.83,Atrasada
2576,2207,2023-12-08,2024-09-03,5879.05,Atrasada
2577,1481,2023-04-06,2024-11-28,4117.68,Pendente
2578,989,2024-01-09,2024-09-14,2309.67,Atrasada
2579,720,2024-06-26,2024-12-20,1496.3,Atrasada
2580,3435,2024-11-28,2025-03-21,7177.18,Paga
2581,2770,2024-06-08,2025-01-12,8182.53,Atrasada
2582,2554,2023-10-18,2024-04-25,8276.35,Atrasada
2583,2689,2024-05-17,2024-08-29,2618.61,Paga
2584,4410,2025-02-01,2025-03-10,7432.54,Paga
2585,3968,2025-02-21,2025-02-25,3456.71,Pendente
2586,1412,2023-10-17,2023-11-18,9852.67,Atrasada
2587,3274,2024-11-08,2025-02-12,3943.51,Pendente
2588,642,2024-03-01,2025-01-16,2345.07,Paga
2589,1223,2024-08-01,2024-08-24,8358.58,Paga
2590,480,2023-04-24,2023-09-09,3350.76,Paga
2591,692,2024-12-18,2025-01-26,7760.84,Atrasada
2592,1782,2023-08-16,2023-11-10,1096.41,Paga
2593,4811,2024-05-02,2025-02-09,7446.71,Atrasada
2594,2706,2024-07-14,2024-09-21,311.07,Paga
2595,1583,2024-02-10,2024-08-31,5600.58,Pendente
2596,4664,2024-07-24,2024-12-26,6794.04,Paga
2597,60,2024-01-17,2024-12-03,1132.48,Atrasada
2598,4785,2024-07-08,2024-09-19,3330.27,Paga
2599,1818,2024-10-28,2025-01-04,5964.31,Paga
2600,4607,2024-02-01,2024-04-09,794.85,Paga
2601,2454,2024-05-03,2024-08-03,6704.93,Pendente
2602,2322,2023-11-28,2024-11-19,7790.86,Atrasada
2603,1678,2024-02-23,2024-05-18,1529.82,Atrasada
2604,1764,2023-08-24,2024-01-09,2579.37,Atrasada
2605,2965,2025-01-07,2025-02-16,1317.76,Paga
2606,1632,2024-12-31,2025-01-12,9247.74,Paga
2607,786,2025-02-01,2025-02-12,4548.01,Pendente
2608,3635,2024-10-11,2025-02-16,3705.03,Paga
2609,4434,2023-05-31,2024-09-17,6920.03,Pendente
2610,1761,2024-02-15,2024-12-07,5303.03,Pendente
2611,2900,2023-06-20,2023-07-03,9939.16,Pendente
2612,3507,2024-11-29,2024-12-19,2812.47,Atrasada
2613,4808,2023-03-09,2024-05-02,7501.1,Atrasada
2614,2405,2024-07-02,2024-10-23,6003.07,Atrasada
2615,2818,2025-02-01,2025-02-12,6191.67,Paga
2616,4289,2024-02-02,2024-10-21,4373.1,Paga
2617,4276,2023-07-10,2024-05-10,5996.73,Paga
2618,2814,2025-02-20,2025-03-04,8795.71,Atrasada
2619,2958,2024-04-05,2025-03-18,8783.21,Atrasada
2620,1915,2025-01-20,2025-03-04,1918.81,Pendente
2621,4876,2023-05-08,2023-05-10,2844.13,Atrasada
2622,1868,2024-11-25,2025-01-06,513.64,Atrasada
2623,901,2023-08-29,2025-02-18,1004.3,Paga
2624,3313,2023-03-12,2025-01-05,7277.63,Paga
2625,2183,2024-08-12,2024-09-02,3316.68,Atrasada
2626,1026,2023-05-18,2023-06-27,1578.9,Paga
2627,3036,2024-05-07,2024-07-10,1809.39,Atrasada
2628,310,2024-04-09,2024-07-31,8724.39,Pendente
2629,4143,2024-03-12,2024-09-06,257.59,Paga
2630,2698,2024-09-08,2024-10-27,8233.49,Paga
2631,2442,2025-01-24,2025-03-22,1909.82,Atrasada
2632,3629,2023-09-19,2023-11-17,3979.48,Pendente
2633,973,2024-05-03,2024-12-19,8197.09,Paga
2634,4789,2024-12-18,2025-01-03,8484.81,Paga
2635,3431,2023-09-21,2024-01-12,2543.95,Atrasada
2636,1693,2024-02-24,2025-02-04,6063.3,Pendente
2637,2062,2024-10-05,2024-10-17,5717.15,Atrasada
2638,3102,2024-04-29,2025-01-19,876.1,Pendente
2639,511,2023-06-04,2024-05-20,7939.73,Atrasada
2640,1026,2023-06-17,2025-03-20,818.15,Pendente
2641,3755,2023-03-04,2024-02-07,6938.73,Pendente
2642,4206,2024-09-04,2024-09-24,3326.37,Pendente
2643,3534,2024-09-17,2024-12-27,2584.72,Pendente
2644,2788,2024-06-04,2024-08-08,9077.48,Pendente
2645,3690,2024-10-05,2025-01-03,4413.24,Paga
2646,4008,2024-08-28,2025-01-31,4325.81,Pendente
2647,3059,2024-10-15,2024-11-04,9287.91,Paga
2648,1749,2023-08-28,2023-12-06,339.68,Paga
2649,4489,2024-06-22,2024-07-18,3925.18,Paga
2650,2290,2023-11-06,2023-11-18,6017.32,Paga
2651,3187,2024-04-07,2025-01-07,3198.89,Paga
2652,599,2023-03-14,2024-04-04,2386.08,Paga
2653,2869,2024-11-01,2025-02-02,6070.56,Atrasada
2654,4278,2024-01-11,2024-07-02,7375.18,Atrasada
2655,810,2024-01-12,2024-09-07,5027.64,Paga
2656,998,2024-09-21,2024-11-25,614.35,Paga
2657,2283,2025-01-21,2025-03-17,9536.36,Atrasada
2658,1600,2023-04-05,2024-06-10,9346.85,Atrasada
2659,1156,2024-11-02,2024-11-09,8151.85,Pendente
2660,3289,2024-08-12,2024-08-25,1401.39,Pendente
2661,2610,2023-12-14,2025-01-19,4415.03,Pendente
2662,3417,2024-04-23,2025-01-09,9819.41,Atrasada
2663,4132,2023-09-16,2023-10-13,876.36,Pendente
2664,1577,2023-12-21,2024-10-29,1838.48,Atrasada
2665,4802,2024-05-31,2024-06-17,5698.63,Paga
2666,4572,2023-09-21,2024-07-17,112.65,Paga
2667,2771,2024-09-05,2025-03-04,8489.35,Paga
2668,4427,2024-04-17,2025-01-01,355.11,Pendente
2669,3066,2024-01-09,2024-10-20,8780.95,Paga
2670,4636,2024-07-20,2025-01-16,4903.06,Pendente
2671,3214,2024-10-21,2024-11-19,9200.34,Atrasada
2672,3088,2024-12-06,2024-12-07,5219.48,Pendente
2673,4271,2023-07-13,2024-07-27,7528.27,Pendente
2674,205,2024-03-19,2024-10-20,2762.5,Atrasada
2675,2012,2024-08-19,2025-02-11,141.63,Pendente
2676,4731,2023-04-30,2023-06-12,8921.77,Paga
2677,495,2024-04-04,2024-10-26,7378.37,Pendente
2678,3755,2025-02-21,2025-03-22,804.91,Paga
2679,4687,2023-07-14,2024-11-08,4856.59,Paga
2680,413,2023-07-26,2024-10-12,5698.08,Pendente
2681,3108,2024-01-17,2024-07-04,6431.82,Pendente
2682,4752,2023-11-01,2024-03-30,8279.74,Pendente
2683,3450,2024-11-20,2024-11-26,8778.7,Paga
2684,998,2023-06-29,2024-12-15,2775.28,Atrasada
2685,1422,2024-07-18,2024-11-24,9656.49,Paga
2686,1352,2024-01-09,2024-08-07,8441.67,Paga
2687,8,2025-02-05,2025-02-11,8349.78,Atrasada
2688,1470,2025-01-18,2025-03-07,424.18,Pendente
2689,3608,2023-11-29,2024-06-08,1903.91,Pendente
2690,4924,2023-06-27,2024-02-28,6747.07,Paga
2691,3538,2023-09-08,2023-12-24,4695.35,Pendente
2692,1190,2024-02-10,2024-02-16,983.86,Pendente
2693,1301,2023-11-21,2024-05-15,2683.14,Atrasada
2694,318,2024-04-18,2025-01-05,3003.11,Pendente
2695,1108,2024-12-04,2025-03-19,7947.15,Pendente
2696,2844,2024-04-26,2024-05-27,5232.7,Paga
2697,3324,2024-09-29,2024-12-31,2946.43,Pendente
2698,71,2023-09-22,2025-02-13,1345.13,Paga
2699,1564,2024-04-12,2024-12-29,1148.42,Paga
2700,786,2023-10-18,2024-07-09,6259.14,Paga
2701,139,2024-03-04,2025-03-19,3038.82,Atrasada
2702,2153,2023-07-10,2024-12-23,6047.24,Pendente
2703,3317,2023-08-14,2024-09-22,866.81,Paga
2704,4242,2024-07-08,2025-01-23,7808.05,Paga
2705,4239,2023-08-09,2024-09-28,6185.33,Paga
2706,2967,2024-07-25,2025-02-08,1976.87,Pendente
2707,2858,2024-05-15,2024-06-27,7801.08,Paga
2708,3905,2023-12-13,2024-05-05,6905.0,Atrasada
2709,1642,2024-10-05,2024-11-12,5583.87,Paga
2710,3497,2024-08-15,2025-02-22,6023.27,Paga
2711,594,2023-04-27,2024-06-16,1605.72,Pendente
2712,899,2024-05-21,2024-09-25,9137.6,Paga
2713,2528,2024-07-19,2024-07-27,7604.64,Pendente
2714,2045,2024-01-09,2024-04-11,1229.09,Atrasada
2715,2062,2024-11-30,2024-12-09,2660.84,Atrasada
2716,489,2024-09-03,2024-11-11,3600.34,Paga
2717,1661,2023-04-18,2023-10-17,5863.37,Atrasada
2718,603,2023-04-09,2024-06-05,783.25,Atrasada
2719,1777,2023-07-23,2023-11-27,566.64,Atrasada
2720,3558,2024-04-27,2024-12-06,3108.46,Paga
2721,4606,2023-10-28,2024-06-21,3835.87,Paga
2722,4785,2023-08-14,2025-01-05,4613.11,Atrasada
2723,534,2023-12-30,2024-11-20,8530.99,Atrasada
2724,527,2023-10-02,2023-11-07,4127.73,Pendente
2725,1694,2023-08-01,2024-03-12,5070.43,Pendente
2726,40,2023-08-01,2023-10-15,7782.85,Atrasada
2727,4529,2024-03-25,2024-12-09,9038.46,Atrasada
2728,2944,2023-07-10,2024-09-05,8059.39,Paga
2729,3528,2023-09-14,2023-10-17,344.18,Atrasada
2730,4032,2024-12-07,2025-03-13,9771.88,Pendente
2731,4481,2024-04-28,2024-07-12,8250.56,Pendente
2732,3813,2024-01-06,2024-05-17,5055.81,Atrasada
2733,175,2024-05-05,2024-09-02,1177.65,Paga
2734,2412,2024-10-23,2025-03-13,4115.97,Paga
2735,4767,2024-02-03,2024-05-06,7987.18,Paga
2736,804,2023-08-09,2024-03-25,9182.35,Atrasada
2737,2785,2024-03-20,2024-11-02,4289.4,Paga
2738,3096,2024-11-21,2025-02-26,645.81,Paga
2739,1055,2023-09-22,2023-12-25,9081.85,Atrasada
2740,3501,2023-07-15,2024-01-01,5497.86,Paga
2741,3988,2024-07-14,2024-07-17,4700.84,Paga
2742,4011,2023-12-26,2024-09-04,8723.97,Atrasada
2743,669,2023-11-19,2024-05-06,577.98,Paga
2744,373,2023-06-17,2023-09-02,9779.61,Paga
2745,2274,2024-05-26,2024-09-07,4604.45,Pendente
2746,1105,2024-07-30,2024-11-23,7495.41,Atrasada
2747,2073,2024-09-15,2024-11-01,9301.48,Paga
2748,4159,2023-03-13,2024-07-31,4524.94,Atrasada
2749,3426,2024-03-22,2024-06-24,8190.59,Paga
2750,4240,2024-12-21,2025-01-11,188.03,Atrasada
2751,3786,2024-07-06,2024-11-28,1341.49,Pendente
2752,3708,2023-06-10,2024-01-19,5449.24,Paga
2753,1741,2024-09-06,2024-11-22,7816.64,Pendente
2754,655,2023-06-02,2023-07-01,9633.0,Paga
2755,4722,2023-04-05,2024-03-28,544.19,Pendente
2756,680,2025-02-08,2025-03-17,7602.05,Atrasada
2757,2313,2024-02-22,2024-05-14,249.35,Atrasada
2758,581,2023-11-24,2024-05-20,8899.77,Atrasada
2759,1098,2023-11-27,2024-12-26,4921.15,Pendente
2760,740,2023-03-01,2023-06-01,3712.56,Atrasada
2761,2703,2023-05-06,2023-11-07,8521.99,Pendente
2762,2961,2024-10-04,2025-03-09,4274.18,Pendente
2763,4917,2023-09-22,2025-01-08,6077.34,Paga
2764,1087,2023-09-09,2024-07-29,5938.37,Paga
2765,4003,2023-06-17,2024-03-23,3197.22,Paga
2766,352,2024-11-06,2025-02-28,5586.25,Paga
2767,1159,2025-02-10,2025-03-07,3849.18,Atrasada
2768,3283,2024-02-18,2024-07-19,3637.31,Atrasada
2769,783,2023-08-16,2024-05-10,2446.92,Paga
2770,355,2023-05-15,2024-03-17,2222.29,Paga
2771,617,2023-11-20,2023-11-22,6850.19,Pendente
2772,1084,2023-07-19,2024-01-23,9197.36,Pendente
2773,1420,2023-08-31,2024-06-10,2463.71,Pendente
2774,4103,2023-08-01,2024-06-13,555.54,Pendente
2775,582,2024-07-26,2024-09-06,9481.1,Atrasada
2776,3923,2023-09-02,2024-12-16,8105.68,Paga
2777,4132,2024-11-10,2025-02-17,4413.33,Atrasada
2778,1191,2024-03-17,2024-11-19,4679.96,Pendente
2779,1621,2024-05-08,2024-10-21,8001.76,Pendente
2780,647,2023-09-05,2024-03-14,3849.44,Paga
2781,4449,2024-11-01,2024-11-06,5446.87,Paga
2782,3312,2024-04-04,2024-05-06,3048.74,Atrasada
2783,4205,2023-12-03,2024-05-25,9092.1,Atrasada
2784,4664,2023-07-26,2024-05-07,610.98,Paga
2785,1969,2024-06-16,2024-11-24,1096.83,Paga
2786,1495,2024-07-16,2025-02-10,3873.49,Paga
2787,3324,2023-06-07,2024-11-22,5744.17,Atrasada
2788,1154,2024-07-25,2025-01-12,7287.12,Pendente
2789,3150,2023-12-26,2024-01-10,7259.08,Atrasada
2790,3510,2024-07-01,2025-03-25,7653.93,Atrasada
2791,1465,2023-12-28,2025-01-25,9874.83,Pendente
2792,415,2024-01-28,2024-08-31,2798.07,Paga
2793,1811,2025-01-15,2025-03-16,7310.91,Pendente
2794,4974,2024-02-18,2024-12-19,2317.27,Pendente
2795,769,2023-11-21,2023-12-12,7914.04,Atrasada
2796,3012,2025-02-02,2025-03-05,1596.82,Paga
2797,1308,2024-04-10,2024-11-25,6726.59,Paga
2798,4450,2023-09-23,2024-09-08,3300.13,Atrasada
2799,4963,2024-08-29,2024-10-19,7826.24,Atrasada
2800,2236,2023-04-23,2023-10-02,4634.83,Atrasada
2801,873,2023-08-14,2025-01-18,9407.11,Pendente
2802,1920,2024-09-08,2024-11-12,6327.09,Pendente
2803,4237,2023-08-21,2024-10-30,4267.09,Pendente
2804,4260,2025-01-06,2025-03-14,6525.17,Paga
2805,1999,2025-01-01,2025-02-08,6830.28,Paga
2806,4752,2024-12-21,2024-12-22,1641.81,Pendente
2807,3192,2024-09-03,2024-09-24,9077.51,Paga
2808,776,2024-08-11,2024-09-13,8867.65,Paga
2809,3465,2023-03-16,2024-08-14,3175.97,Pendente
2810,368,2023-12-09,2024-07-20,1710.29,Paga
2811,4520,2023-09-07,2023-12-07,3545.27,Atrasada
2812,3719,2024-12-29,2025-02-11,3844.26,Pendente
2813,1085,2024-10-13,2024-12-23,7448.02,Atrasada
2814,1578,2023-07-29,2023-09-07,7222.32,Paga
2815,3011,2024-06-20,2025-03-03,9224.03,Pendente
2816,4526,2024-04-06,2024-04-18,1182.39,Atrasada
2817,2241,2023-12-04,2024-05-17,2764.92,Paga
2818,4163,2024-07-10,2024-11-01,817.67,Pendente
2819,3494,2024-07-21,2025-01-01,7115.13,Atrasada
2820,260,2023-12-13,2024-08-13,7993.4,Atrasada
2821,4173,2023-08-12,2024-03-07,484.93,Atrasada
2822,2759,2024-02-11,2024-11-13,1414.86,Pendente
2823,3418,2023-03-13,2024-01-11,4269.36,Paga
2824,4720,2024-11-15,2025-03-09,2502.62,Paga
2825,3572,2024-06-23,2024-12-15,2446.12,Paga
2826,1800,2023-10-23,2023-12-27,9262.09,Atrasada
2827,2511,2024-01-27,2024-11-19,2360.24,Paga
2828,347,2025-02-12,2025-03-05,1968.72,Pendente
2829,2885,2024-04-06,2025-03-10,2050.87,Atrasada
2830,4780,2024-01-15,2024-01-23,7340.79,Atrasada
2831,2803,2023-12-27,2024-01-08,2603.78,Pendente
2832,4196,2024-01-20,2024-11-30,4830.49,Pendente
2833,4884,2024-09-07,2024-11-11,3812.86,Paga
2834,1008,2023-04-23,2023-06-10,6548.18,Pendente
2835,4221,2023-05-30,2025-01-01,7878.48,Atrasada
2836,980,2024-10-15,2025-01-17,1058.19,Pendente
2837,4986,2024-04-16,2024-09-24,8770.38,Paga
2838,432,2023-11-07,2024-07-24,7781.3,Pendente
2839,1294,2024-09-09,2024-10-22,8303.1,Paga
2840,4760,2023-11-23,2024-11-10,4318.71,Paga
2841,3452,2024-05-20,2024-11-01,2382.04,Paga
2842,3332,2023-10-31,2024-06-23,4584.63,Paga
2843,2804,2023-10-11,2024-08-18,6637.69,Paga
2844,1428,2023-08-24,2024-05-31,4841.68,Atrasada
2845,2114,2024-10-25,2024-12-28,1197.23,Paga
2846,888,2024-03-08,2025-03-27,4759.41,Atrasada
2847,1221,2024-04-07,2025-03-23,972.71,Paga
2848,659,2023-04-18,2024-08-29,7222.44,Paga
2849,1663,2024-05-07,2025-03-25,8114.46,Atrasada
2850,2217,2024-11-04,2025-01-11,9518.85,Atrasada
2851,4720,2024-08-31,2024-11-22,3001.13,Paga
2852,4378,2024-10-14,2024-12-29,8881.51,Atrasada
2853,3426,2024-05-10,2024-09-20,3560.27,Atrasada
2854,681,2023-03-23,2023-04-19,5749.82,Pendente
2855,3704,2024-11-20,2025-01-15,154.92,Pendente
2856,3166,2024-03-18,2024-10-18,8658.41,Paga
2857,430,2024-07-01,2024-08-11,7508.91,Paga
2858,651,2024-01-01,2024-03-29,4551.95,Paga
2859,1046,2024-07-16,2025-01-21,7645.33,Atrasada
2860,4091,2023-09-22,2024-10-28,6544.62,Pendente
2861,4816,2024-01-15,2024-10-24,4316.08,Pendente
2862,1336,2023-06-06,2024-08-29,537.85,Pendente
2863,650,2023-10-13,2023-12-22,9107.64,Paga
2864,550,2023-09-02,2024-03-03,2949.46,Atrasada
2865,543,2024-12-21,2024-12-28,195.05,Paga
2866,1569,2023-07-19,2023-09-12,1279.95,Pendente
2867,2612,2023-11-05,2024-11-18,5706.42,Pendente
2868,206,2023-10-18,2024-06-17,7239.04,Atrasada
2869,4953,2024-11-12,2024-12-23,272.23,Atrasada
2870,615,2023-10-25,2024-12-23,434.63,Atrasada
2871,1711,2024-05-06,2025-03-23,2106.94,Atrasada
2872,2267,2023-04-19,2024-03-16,1235.67,Pendente
2873,2922,2023-07-05,2024-12-23,3628.76,Atrasada
2874,2031,2024-12-28,2025-02-05,521.24,Paga
2875,2862,2024-09-19,2025-03-12,6732.92,Atrasada
2876,2945,2024-02-27,2024-11-05,8697.0,Paga
2877,665,2024-10-31,2025-03-17,1230.41,Paga
2878,2345,2023-03-05,2025-02-03,5275.21,Paga
2879,2057,2023-04-14,2024-10-17,1554.61,Paga
2880,2443,2024-08-20,2024-09-26,5612.74,Pendente
2881,4091,2023-05-11,2024-03-15,3539.08,Pendente
2882,2873,2025-01-28,2025-02-14,227.08,Pendente
2883,4640,2024-12-17,2025-03-02,7808.71,Paga
2884,1967,2024-09-16,2025-03-06,5307.66,Atrasada
2885,2747,2024-06-30,2025-03-17,4412.79,Paga
2886,344,2024-05-29,2024-10-19,5682.62,Atrasada
2887,3912,2024-02-04,2024-10-10,6647.34,Pendente
2888,2530,2024-11-29,2025-01-12,9708.88,Pendente
2889,4260,2024-05-28,2024-11-25,5291.68,Atrasada
2890,3922,2024-08-15,2025-03-06,3255.49,Paga
2891,4213,2024-01-22,2025-03-02,9348.08,Atrasada
2892,2063,2023-04-18,2024-05-19,4080.82,Atrasada
2893,2667,2023-08-07,2024-04-07,9441.44,Atrasada
2894,2533,2024-10-19,2025-03-09,1266.62,Paga
2895,151,2024-01-26,2025-02-17,8062.69,Pendente
2896,2559,2023-08-14,2024-03-11,7687.74,Atrasada
2897,2692,2024-02-17,2024-03-31,5253.24,Paga
2898,1689,2025-01-13,2025-03-06,3899.47,Pendente
2899,1870,2024-12-10,2025-01-06,5111.43,Pendente
2900,3735,2023-05-10,2023-11-16,3496.17,Paga
2901,1524,2024-04-29,2024-12-30,3810.19,Atrasada
2902,1570,2024-01-29,2025-02-24,4484.41,Atrasada
2903,1166,2024-12-13,2025-01-30,9548.55,Pendente
2904,2378,2024-02-01,2025-02-06,657.42,Atrasada
2905,4764,2024-11-13,2024-12-20,8103.16,Paga
2906,2666,2024-04-10,2024-12-14,7622.38,Pendente
2907,692,2023-05-03,2024-09-22,672.81,Pendente
2908,135,2024-08-10,2024-11-10,888.5,Atrasada
2909,4084,2023-10-28,2024-08-18,1281.11,Paga
2910,1520,2024-05-09,2025-01-21,8229.9,Pendente
2911,3668,2024-06-08,2024-11-20,5444.47,Pendente
2912,4532,2025-02-10,2025-03-08,8213.4,Paga
2913,3326,2024-11-07,2025-03-12,387.5,Atrasada
2914,3098,2024-08-16,2025-02-12,5372.95,Paga
2915,157,2024-01-13,2024-04-26,5344.2,Atrasada
2916,227,2023-08-28,2024-01-03,5898.05,Pendente
2917,4524,2025-01-31,2025-03-12,3035.91,Pendente
2918,4959,2024-12-21,2025-03-18,7776.07,Pendente
2919,2338,2023-10-04,2024-04-22,1750.78,Atrasada
2920,3044,2023-07-06,2023-08-21,3538.55,Pendente
2921,3891,2023-06-28,2023-07-10,4972.82,Atrasada
2922,3310,2023-11-09,2024-09-24,8029.88,Atrasada
2923,3815,2024-01-01,2024-07-26,2820.38,Pendente
2924,1065,2024-03-25,2024-11-12,3192.94,Atrasada
2925,4481,2024-03-29,2024-11-20,7999.45,Pendente
2926,394,2024-04-10,2024-08-17,5893.85,Atrasada
2927,1679,2024-08-10,2024-11-24,2330.4,Pendente
2928,2402,2024-05-27,2025-01-13,9793.11,Atrasada
2929,1268,2024-09-10,2024-12-26,6018.17,Pendente
2930,4379,2023-07-18,2023-08-12,5730.98,Atrasada
2931,3497,2024-10-16,2024-12-31,1022.33,Atrasada
2932,2601,2024-05-12,2024-06-02,4930.04,Paga
2933,595,2025-02-17,2025-03-16,6858.58,Paga
2934,165,2023-12-09,2025-01-01,3797.53,Pendente
2935,1889,2024-03-02,2024-07-05,3689.49,Atrasada
2936,1968,2025-01-22,2025-03-15,3028.45,Paga
2937,1456,2024-06-19,2024-12-12,5423.22,Pendente
2938,341,2024-01-23,2025-03-20,3676.5,Paga
2939,4548,2023-03-07,2024-12-27,2367.38,Pendente
2940,1832,2023-06-20,2023-08-01,864.83,Atrasada
2941,2914,2023-03-24,2023-11-29,7436.84,Atrasada
2942,524,2025-02-11,2025-03-11,5359.6,Pendente
2943,3273,2024-08-25,2024-09-24,4360.6,Paga
2944,1580,2023-10-15,2025-01-24,6052.08,Pendente
2945,1596,2024-08-14,2025-03-04,8281.47,Atrasada
2946,2509,2023-10-31,2024-04-27,4745.93,Atrasada
2947,2949,2023-04-27,2024-09-07,4660.78,Pendente
2948,742,2023-11-16,2024-10-17,9785.93,Paga
2949,3384,2023-06-24,2024-08-08,1597.14,Paga
2950,1657,2023-10-30,2024-06-10,1533.29,Pendente
2951,1593,2023-04-07,2023-11-17,3711.73,Pendente
2952,535,2024-08-23,2024-09-14,5849.25,Pendente
2953,2459,2023-05-28,2023-10-15,5472.15,Paga
2954,2636,2023-08-03,2024-03-01,7926.29,Atrasada
2955,2056,2025-02-11,2025-02-28,4641.1,Paga
2956,3439,2023-05-25,2023-07-29,7828.48,Paga
2957,1960,2024-09-11,2025-01-01,250.69,Atrasada
2958,4130,2024-05-08,2024-07-21,958.35,Pendente
2959,3222,2023-08-06,2023-12-17,8419.53,Paga
2960,4090,2023-07-05,2024-02-10,8267.65,Paga
2961,297,2024-12-15,2025-01-08,7328.86,Paga
2962,882,2023-03-17,2024-01-05,6786.82,Paga
2963,4791,2023-08-26,2025-03-09,9484.13,Paga
2964,1592,2025-01-23,2025-02-17,4730.56,Atrasada
2965,3,2023-09-12,2024-08-13,9425.73,Pendente
2966,1054,2023-09-27,2024-12-19,1341.64,Atrasada
